"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
851,6/30/2024 0:00:00,421,"CHELSEA EMPLOYEES",3994,8/1/2014 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",5427,7/25/2016 0:00:00,15000,"Other","The Office of Small Credit Union Initiatives NCUA","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",5614,10/19/2016 0:00:00,2000,"Other","Cornerstone Credit Union League","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",5615,10/10/2016 0:00:00,7000,"Other","Cornerstone Credit Union Foundation","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",6506,5/24/2018 0:00:00,916905,"Community Development Financial Institution (CDFI)","","Capital- unrestricted donation to equity"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",6507,5/22/2018 0:00:00,1750,"Other","Cornerstone Credit Union Foundation","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",7510,7/19/2019 0:00:00,7875,"National Federation of Community Development Credit Unions","","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",10125,8/22/2022 6:00:00 AM,57767,"Other","IRS-Employee Retention Credit","Capital- unrestricted donation to equity"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",10126,8/15/2022 6:00:00 AM,56344,"Other","IRS - Employee Retention Credit","Capital- unrestricted donation to equity"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",10583,4/10/2023 6:00:00 AM,3718258,"Community Development Financial Institution (CDFI)","","Program Grant"
856,6/30/2024 0:00:00,425,"MOUNTAIN STAR",11362,4/16/2024 6:00:00 AM,224569,"Community Development Financial Institution (CDFI)","","Program Grant"
884,6/30/2024 0:00:00,441,"ATT-WYO CORRECTIONAL EMPLOYEES",8272,8/21/2020 0:00:00,3000,"Other","NYCUA","Capital- unrestricted donation to equity"
900,6/30/2024 0:00:00,451,"AMBRIDGE AREA",13,10/15/2008 4:00:00 AM,3000,"Other","mmm","Not Collected"
909,6/30/2024 0:00:00,455,"PRR SOUTH FORK",7895,6/25/2020 4:00:00 AM,1000,"State League Foundation","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",7365,8/29/2019 0:00:00,5000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",8470,4/14/2020 0:00:00,5000,"Other","Association of Credit Union Leagues","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",8471,3/31/2020 0:00:00,3500,"Community Development Financial Institution (CDFI)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",8723,12/23/2020 0:00:00,3500,"Other","Cornerstone Credit Union Foundation","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",8724,12/9/2020 0:00:00,4480,"Other","Cornerstone Credit Union Foundation","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",9142,7/13/2021 5:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",9143,5/5/2021 5:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",9144,5/3/2021 5:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",9634,12/8/2021 6:00:00 AM,676530,"Community Development Financial Institution (CDFI)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",10208,10/12/2022 5:00:00 AM,2750,"Community Development Financial Institution (CDFI)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",10447,4/11/2023 5:00:00 AM,3718258,"Community Development Financial Institution (CDFI)","","Program Grant"
926,6/30/2024 0:00:00,465,"RIVER CITY",10448,2/28/2023 6:00:00 AM,560000,"Community Development Financial Institution (CDFI)","","Program Grant"
946,6/30/2024 0:00:00,475,"MUSKOGEE",5197,4/15/2016 0:00:00,2000,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",5697,3/23/2017 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",5892,4/25/2017 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",6888,11/21/2018 0:00:00,3000,"Other","Conerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",7306,10/4/2019 0:00:00,3200,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",8200,6/30/2020 0:00:00,3500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",8989,4/29/2021 5:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",9495,12/21/2021 6:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",9912,4/11/2022 5:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",10117,8/31/2022 5:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",10374,3/23/2023 5:00:00 AM,4900,"Other","Cornerstone Credit Union Foundation","Pass Through"
946,6/30/2024 0:00:00,475,"MUSKOGEE",11320,3/21/2024 5:00:00 AM,3025,"Other","Cornerstone Credit Union Foundation","Pass Through"
948,6/30/2024 0:00:00,476,"NUSENDA",7187,9/30/2018 0:00:00,250000,"Other","US Small Business Association","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",8505,9/21/2020 0:00:00,250000,"Other","US Small Business Association","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",8734,9/30/2020 0:00:00,750000,"Community Development Financial Institution (CDFI)","","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",9607,6/15/2021 6:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",9608,1/5/2021 7:00:00 AM,50000,"Other","Anchorum","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",10297,12/23/2022 7:00:00 AM,50000,"Other","Anchorum","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",10298,9/30/2022 6:00:00 AM,250000,"Small Business Administration","","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",10299,9/20/2022 6:00:00 AM,100000,"US Department of Agriculture","","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",11202,1/1/2023 7:00:00 AM,50000,"Other","Anchorum","Program Grant"
948,6/30/2024 0:00:00,476,"NUSENDA",11264,4/1/2024 6:00:00 AM,50000,"Other","Anchorum","Program Grant"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",494,11/1/2006 0:00:00,3500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",495,6/30/2011 0:00:00,1344,"Other","Association of Credit Union Leagues","Not Collected"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",3285,5/30/2013 0:00:00,4000,"Other","NCUA","Not Collected"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",3455,9/13/2013 0:00:00,2696,"Other","Office of Small Credit Union Initiatives","Program Grant"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",4097,8/1/2014 0:00:00,750,"Other","Northwest Credit Union Association","Pass Through"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",4098,8/1/2014 0:00:00,6000,"Other","NCUA RDC","Program Grant"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",4657,7/31/2015 0:00:00,5500,"Other","OSCUI","Pass Through"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",4898,7/21/2015 0:00:00,849,"National Credit Union Foundation","","Pass Through"
960,6/30/2024 0:00:00,482,"PACIFIC CREST",7310,9/9/2019 0:00:00,2400,"National Credit Union Foundation","","Program Grant"
986,6/30/2024 0:00:00,494,"URE",595,1/12/2010 0:00:00,3000,"Other","PA Credit Union Foundation  (Web Site Grant)","Program Grant"
1034,6/30/2024 0:00:00,521,"OLIVE VIEW EMPLOYEES",5999,8/30/2017 0:00:00,7500,"National Credit Union Foundation","","Program Grant"
1040,6/30/2024 0:00:00,524,"CAPITAL EDUCATORS",10687,5/23/2023 6:00:00 AM,1345527,"Federal Home Loan Bank","","Pass Through"
1068,6/30/2024 0:00:00,532,"COMPASS FINANCIAL",5884,4/10/2017 0:00:00,7000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
1068,6/30/2024 0:00:00,532,"COMPASS FINANCIAL",11268,4/23/2024 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
1111,6/30/2024 0:00:00,554,"LOCOMOTIVE & CONTROL EMPLOYEES",19,1/1/2009 0:00:00,3000,"Other","Association of Credit Union Leagues","Not Collected"
1111,6/30/2024 0:00:00,554,"LOCOMOTIVE & CONTROL EMPLOYEES",3092,11/15/2012 0:00:00,650,"Other","Association of Credit Union Leagues","Not Collected"
1111,6/30/2024 0:00:00,554,"LOCOMOTIVE & CONTROL EMPLOYEES",3176,1/23/2013 0:00:00,5000,"Other","Association of Credit Union Leagues","Not Collected"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",4017,7/28/2014 0:00:00,1500,"Other","Cornerstone Credit Union League","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",4733,9/4/2015 0:00:00,1500,"Other","Cornerstone Credit Union League","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",6189,12/6/2017 0:00:00,1250,"Other","Cornerstone Credit Union League","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",6449,6/4/2018 0:00:00,1250,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",7119,5/31/2019 0:00:00,3200,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",8577,12/17/2020 0:00:00,1960,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",9001,6/3/2021 5:00:00 AM,1092,"Other","CORNERSTONE CREDIT UNION LEAGUE","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",9882,6/6/2022 5:00:00 AM,1550,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",9883,5/9/2022 5:00:00 AM,3500,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
1113,6/30/2024 0:00:00,555,"CORRECTIONAL WORKERS",10615,6/20/2023 5:00:00 AM,1229,"Other","Cornerstone Credit Union League","Program Grant"
1117,6/30/2024 0:00:00,557,"WIDGET",6784,11/13/2018 0:00:00,10000,"Community Development Financial Institution (CDFI)","","Program Grant"
1125,6/30/2024 0:00:00,560,"VAN CORTLANDT COOPERATIVE",8279,10/1/2020 0:00:00,7500,"Other","NCUA Office of CU Resources & Expansion","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",9,11/15/2012 0:00:00,1000,"Other","TCUL","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",4317,12/1/2014 6:00:00 AM,1000,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",4441,6/29/2015 5:00:00 AM,500,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",4442,6/29/2015 5:00:00 AM,1500,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",7619,3/18/2020 5:00:00 AM,1400,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",7620,10/11/2019 5:00:00 AM,1050,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",8862,3/31/2021 5:00:00 AM,3000,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",9682,4/6/2022 5:00:00 AM,2975,"Other","Cornerstone","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",9973,4/6/2022 5:00:00 AM,2975,"Other","TCUL","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",10325,3/23/2023 5:00:00 AM,5000,"Other","CORNERSTONE","Program Grant"
1129,6/30/2024 0:00:00,563,"MOPAC EMPLOYEES",11213,3/20/2024 5:00:00 AM,2240,"Other","Cornerstone","Program Grant"
1130,6/30/2024 0:00:00,564,"LONGVIEW",3715,1/20/2014 0:00:00,2750,"Other","Cornerstone Credit Union League","Program Grant"
1131,6/30/2024 0:00:00,565,"ESSEX COUNTY TEACHERS",7910,6/15/2020 0:00:00,10000,"Other","NCUA","Program Grant"
1166,6/30/2024 0:00:00,585,"1166",8979,7/19/2021 4:00:00 AM,10000,"Other","NJEDA","Capital- unrestricted donation to equity"
1166,6/30/2024 0:00:00,585,"1166",9950,8/9/2022 4:00:00 AM,6000,"Other","Intership Hiring Grant 2","Pass Through"
1166,6/30/2024 0:00:00,585,"1166",11000,10/16/2023 4:00:00 AM,10000,"Other","Cross States Foundation","Capital- unrestricted donation to equity"
1166,6/30/2024 0:00:00,585,"1166",11011,1/16/2024 5:00:00 AM,10000,"Other","CrossState Foundation","Capital- unrestricted donation to equity"
1166,6/30/2024 0:00:00,585,"1166",11385,7/9/2024 4:00:00 AM,4000,"Other","NJ Internship Hiring Grant","Pass Through"
1199,6/30/2024 0:00:00,599,"BMI",9515,6/3/2021 4:00:00 AM,16493,"Other","State of Ohio/Dev Services Agcy-TechCred Program","Program Grant"
1199,6/30/2024 0:00:00,599,"BMI",9842,10/13/2021 4:00:00 AM,4369,"Other","Ohio Credit Union Foundation","Program Grant"
1199,6/30/2024 0:00:00,599,"BMI",9984,8/16/2022 4:00:00 AM,7175,"Other","Ohio Credit Union Foundation","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",6154,5/1/2017 0:00:00,1500,"Other","Association of Credit Union Leagues","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",6319,10/11/2017 0:00:00,1500,"Other","Association of Credit Union Leagues","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",6498,5/18/2018 0:00:00,3000,"Other","Association of Credit Union Leagues","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",7215,5/31/2019 0:00:00,3200,"Other","Association of Credit Union Leagues","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",7712,3/18/2020 0:00:00,3500,"Other","Association of Credit Union Leagues","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",8465,7/17/2020 0:00:00,5000,"Other","NCUA","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",9126,6/15/2021 5:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Capital- unrestricted donation to equity"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",9127,5/3/2021 5:00:00 AM,2000,"Other","Cornerstone CU Foundation","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",9559,12/8/2021 6:00:00 AM,766500,"Community Development Financial Institution (CDFI)","","Program Grant"
1245,6/30/2024 0:00:00,619,"PINE BLUFF COTTON BELT",10681,4/10/2023 5:00:00 AM,2478839,"Community Development Financial Institution (CDFI)","","Program Grant"
1251,6/30/2024 0:00:00,622,"NEW CENTURY",10569,5/1/2023 5:00:00 AM,370,"State League Foundation","","Program Grant"
1251,6/30/2024 0:00:00,622,"NEW CENTURY",11013,10/27/2023 5:00:00 AM,1000,"State League Foundation","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",21,6/25/2009 4:00:00 AM,57686,"Other","Enterprise Grant Program","Not Collected"
1261,6/30/2024 0:00:00,625,"LANGLEY",987,6/30/2012 4:00:00 AM,100000,"Other","Enterprise Grant Program","Not Collected"
1261,6/30/2024 0:00:00,625,"LANGLEY",3855,6/20/2014 4:00:00 AM,164817,"Other","Enterprise Grant Program","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",3856,6/20/2014 0:00:00,1500,"Other","Armed Forces Financial Network","Pass Through"
1261,6/30/2024 0:00:00,625,"LANGLEY",5852,6/29/2017 4:00:00 AM,73680,"Other","Enterprise Grant Program","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",6831,12/12/2018 0:00:00,5000,"Other","FHLB","Pass Through"
1261,6/30/2024 0:00:00,625,"LANGLEY",9847,6/13/2022 4:00:00 AM,100000,"Other","Virginia Enterprise Zone - Number 8","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",9848,6/13/2022 4:00:00 AM,100000,"Other","Virginia Enterprise Zone - Number 3","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10178,11/17/2022 5:00:00 AM,10000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10342,2/23/2023 5:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10558,6/30/2023 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10559,6/28/2023 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10771,8/16/2023 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",10772,8/10/2023 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11033,12/28/2023 5:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11261,2/28/2024 5:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11429,6/28/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11430,6/27/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11431,6/25/2024 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11432,6/25/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11433,6/24/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11434,5/23/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11435,4/17/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11436,4/17/2024 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1261,6/30/2024 0:00:00,625,"LANGLEY",11437,4/16/2024 4:00:00 AM,12500,"Federal Home Loan Bank","","Program Grant"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",6034,8/30/2017 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",9487,11/12/2021 5:00:00 AM,20000,"Other","Inclusiv","Capital- unrestricted donation to equity"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",9766,4/25/2022 4:00:00 AM,15000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",9767,3/30/2022 4:00:00 AM,15000,"Other","Bon Secours Richmond Health Syst","Program Grant"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",10034,10/24/2022 4:00:00 AM,150000,"Other","In partnership with Self Help Credit Union","Program Grant"
1282,6/30/2024 0:00:00,635,"RICHMOND HERITAGE",10279,8/22/2022 4:00:00 AM,9856,"Community Development Financial Institution (CDFI)","","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",6238,10/16/2017 0:00:00,2500,"Other","New York State Credit Union Foundation","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",6996,3/5/2019 0:00:00,3000,"Other","New York State Credit Union Foundation","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",7123,5/15/2019 0:00:00,199,"Other","New York State Credit Union Foundation","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",7669,4/6/2020 0:00:00,1600,"Other","Alloya Corporate Federal Credit Union","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",7670,4/3/2020 0:00:00,1600,"Other","New York State Credit Union Foundation","Program Grant"
1317,6/30/2024 0:00:00,653,"REDIFORM NIAGARA FALLS NY",8845,3/2/2021 0:00:00,3000,"Other","New York State Credit Union Foundation","Program Grant"
1364,6/30/2024 0:00:00,676,"U S #1364",6823,10/29/2018 0:00:00,10000,"Other","CDRLF","Program Grant"
1367,6/30/2024 0:00:00,677,"UNIVERSITY",5743,1/31/2017 0:00:00,18000,"Other","Center for Financial Services Innovation","Program Grant"
1367,6/30/2024 0:00:00,677,"UNIVERSITY",7560,12/13/2019 0:00:00,6000,"Other","NCUF","Program Grant"
1367,6/30/2024 0:00:00,677,"UNIVERSITY",7727,1/1/2020 0:00:00,2000,"Other","NCUF","Program Grant"
1397,6/30/2024 0:00:00,689,"EDISTO",8853,10/23/2020 0:00:00,10000,"Other","Inclusiv","Program Grant"
1397,6/30/2024 0:00:00,689,"EDISTO",8854,10/16/2020 0:00:00,10000,"Other","NCUA -","Pass Through"
