"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004"
1021,6/30/2024 0:00:00,512,"2549000UEC0BWG8F1402","Manual","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2023  5:00AM"
1022,6/30/2024 0:00:00,513,"549300WC12JROIUVWY16","Automated","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2023  5:00AM"
1034,6/30/2024 0:00:00,521,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1040,6/30/2024 0:00:00,524,"820212120","Combination","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  7:00AM"
1049,6/30/2024 0:00:00,527,"2549007UXYHMV9ES9L95","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  9 2023  5:00AM"
1059,6/30/2024 0:00:00,530,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1068,6/30/2024 0:00:00,532,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1074,6/30/2024 0:00:00,534,"549300KPHGEE40YQXO21","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  8:00AM"
1077,6/30/2024 0:00:00,536,"254900N8Sl6247A0W569","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2024  5:00AM"
1080,6/30/2024 0:00:00,537,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1086,6/30/2024 0:00:00,541,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1108,6/30/2024 0:00:00,552,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
1111,6/30/2024 0:00:00,554,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1113,6/30/2024 0:00:00,555,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1115,6/30/2024 0:00:00,556,"254900VUE5T1INQKZ414","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 20 2023  5:00AM"
1117,6/30/2024 0:00:00,557,"2549008YEXLNFKLF7548","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 30 2023  5:00AM"
1125,6/30/2024 0:00:00,560,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
1127,6/30/2024 0:00:00,561,"549300V68FAQU1OE7F25","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2023  5:00AM"
1129,6/30/2024 0:00:00,563,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1130,6/30/2024 0:00:00,564,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1131,6/30/2024 0:00:00,565,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1133,6/30/2024 0:00:00,567,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
1134,6/30/2024 0:00:00,568,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1148,6/30/2024 0:00:00,575,"254900J5OSYRB4AN2309","Combination","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 26 2023  5:00AM"
1157,6/30/2024 0:00:00,581,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1166,6/30/2024 0:00:00,585,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1167,6/30/2024 0:00:00,586,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1172,6/30/2024 0:00:00,589,"549300LTRS8FKSV4HF28","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1199,6/30/2024 0:00:00,599,"549300LGE7I6F2K89769","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2024  5:00AM"
1204,6/30/2024 0:00:00,603,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1207,6/30/2024 0:00:00,604,"254900KD58MIT0K3NP70","Combination","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  8:00AM"
1236,6/30/2024 0:00:00,615,"","Automated","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1239,6/30/2024 0:00:00,616,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1245,6/30/2024 0:00:00,619,"549300UYF8OQLB7L7745","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  6:00AM"
1248,6/30/2024 0:00:00,620,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1251,6/30/2024 0:00:00,622,"254900JS5SVEQWC9SC57","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2024  6:00AM"
1257,6/30/2024 0:00:00,623,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1261,6/30/2024 0:00:00,625,"549300CHR7TPQ6LLXG47","Automated","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  5:00AM"
1263,6/30/2024 0:00:00,627,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1273,6/30/2024 0:00:00,632,"","Combination","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","",""
1282,6/30/2024 0:00:00,635,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1309,6/30/2024 0:00:00,647,"98450057741D3B36B015","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
1317,6/30/2024 0:00:00,653,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1339,6/30/2024 0:00:00,664,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1343,6/30/2024 0:00:00,665,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1344,6/30/2024 0:00:00,666,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1351,6/30/2024 0:00:00,670,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1352,6/30/2024 0:00:00,671,"2549006MS554K1PP0026","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1364,6/30/2024 0:00:00,676,"549300B86Q2KK5MQXB44","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2024  6:00AM"
1367,6/30/2024 0:00:00,677,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1397,6/30/2024 0:00:00,689,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1399,6/30/2024 0:00:00,690,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1401,6/30/2024 0:00:00,691,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1404,6/30/2024 0:00:00,692,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1407,6/30/2024 0:00:00,694,"","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1409,6/30/2024 0:00:00,695,"549300SLOQGL2LEMSD33","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Oct  4 2023  6:00AM"
1410,6/30/2024 0:00:00,696,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
1427,6/30/2024 0:00:00,702,"54930030UYPZM65LOF37","Combination","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 25 2024  5:00AM"
1438,6/30/2024 0:00:00,707,"5493008WHMQTG21UHU90","Combination","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  8:00AM"
1454,6/30/2024 0:00:00,712,"549300RKVDUINI2A8Y77","Combination","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  5:00AM"
1457,6/30/2024 0:00:00,713,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1461,6/30/2024 0:00:00,714,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1463,6/30/2024 0:00:00,716,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1472,6/30/2024 0:00:00,722,"5493004JGZVB2EPI6W51","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2023  5:00AM"
1476,6/30/2024 0:00:00,723,"549300FL5GANFX0HMU45","Automated","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  3 2023  5:00AM"
1493,6/30/2024 0:00:00,732,"254900BBEPZS8MDE1S61","Automated","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 19 2024  8:00AM"
1499,6/30/2024 0:00:00,735,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1509,6/30/2024 0:00:00,741,"549300DV2WBWN5ZEMV06","Manual","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  6 2024  5:00AM"
1520,6/30/2024 0:00:00,743,"5493007669OVCSCATP45","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  6 2024  5:00AM"
1542,6/30/2024 0:00:00,753,"","Manual","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1546,6/30/2024 0:00:00,755,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1558,6/30/2024 0:00:00,761,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1584,6/30/2024 0:00:00,771,"549300NRFBF7DSU0LE80","Combination","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  4 2021  6:00AM"
1599,6/30/2024 0:00:00,778,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1601,6/30/2024 0:00:00,780,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1607,6/30/2024 0:00:00,784,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1621,6/30/2024 0:00:00,792,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1644,6/30/2024 0:00:00,803,"549300WK15ESCDNJ5M35","Automated","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb  9 2024  5:00AM"
1646,6/30/2024 0:00:00,805,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1658,6/30/2024 0:00:00,812,"549300XC63WNGFOIVV43","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 31 2023  4:00AM"
1660,6/30/2024 0:00:00,813,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1665,6/30/2024 0:00:00,816,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1669,6/30/2024 0:00:00,817,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1682,6/30/2024 0:00:00,820,"54930072OCHTUJOZQB56","Combination","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  6:00AM"
1717,6/30/2024 0:00:00,834,"5493004NKDOFN55L5X23","Automated","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 19 2024 10:00AM"
1718,6/30/2024 0:00:00,835,"5493005VBGFDRV6FSU19","Combination","1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024 10:00AM"
1719,6/30/2024 0:00:00,836,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1725,6/30/2024 0:00:00,838,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1726,6/30/2024 0:00:00,839,"549300194LW0QMECAH75","Combination","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  6:00AM"
1729,6/30/2024 0:00:00,841,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1733,6/30/2024 0:00:00,843,"549300DSPT6YGS1ZLR56","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  5 2024 10:00AM"
1739,6/30/2024 0:00:00,845,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1750,6/30/2024 0:00:00,850,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1759,6/30/2024 0:00:00,851,"549300U001ZTHCHO4196","Automated","1","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2024  5:00AM"
1784,6/30/2024 0:00:00,858,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1785,6/30/2024 0:00:00,859,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1788,6/30/2024 0:00:00,861,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1792,6/30/2024 0:00:00,863,"54930020NKD4V7LL4W50","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 30 2023  7:00AM"
1810,6/30/2024 0:00:00,868,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1815,6/30/2024 0:00:00,872,"549300Z6QWABFYI73E79","Combination","1","1","1","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023 10:00AM"
1817,6/30/2024 0:00:00,873,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1821,6/30/2024 0:00:00,874,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1827,6/30/2024 0:00:00,876,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1829,6/30/2024 0:00:00,877,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1830,6/30/2024 0:00:00,878,"549300ZJ5NAXZUN3VF05","Combination","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","",""
1838,6/30/2024 0:00:00,881,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1845,6/30/2024 0:00:00,883,"549300TT6197INLGZW29","Combination","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2023 10:00AM"
1851,6/30/2024 0:00:00,885,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1866,6/30/2024 0:00:00,892,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
1869,6/30/2024 0:00:00,895,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1870,6/30/2024 0:00:00,896,"5493004GLBFX54XHLN54","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1879,6/30/2024 0:00:00,902,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1880,6/30/2024 0:00:00,903,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1882,6/30/2024 0:00:00,904,"254900ON5KYAZSCPF582","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 22 2024  5:00AM"
1888,6/30/2024 0:00:00,906,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1904,6/30/2024 0:00:00,909,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1909,6/30/2024 0:00:00,911,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1911,6/30/2024 0:00:00,912,"254900VZM7V5ZDUJAQ32","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2023  5:00AM"
1941,6/30/2024 0:00:00,927,"549300CYYO0YQ3EVCV77","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2024  6:00AM"
1961,6/30/2024 0:00:00,936,"549300JD50LHLWMWPN92","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 31 2024 10:00AM"
1969,6/30/2024 0:00:00,938,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
1982,6/30/2024 0:00:00,945,"549300TCR1BZRVOO2A49","Combination","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  6:00AM"
1987,6/30/2024 0:00:00,946,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1992,6/30/2024 0:00:00,947,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
1999,6/30/2024 0:00:00,949,"5493000EO85W8IS2FR22","Automated","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  8:00AM"
2003,6/30/2024 0:00:00,950,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
